Year,Month,Cost Centre,Account,Account Description,Account Type,Amount
2021,May,CC201,1000001,Licensing Revenue,Revenue,63.318
2021,May,CC201,1000002,Service Revenue,Revenue,583.459
2021,May,CC201,1000004,Fee Revenue,Revenue,310.593
2021,May,CC201,2000000,Cost of Good Sold,Expense,71.429
2021,May,CC201,2000001,Staff Expenses,Expense,306.395
2021,May,CC201,2000002,Technology Expenses,Expense,228.493
2021,May,CC201,2000003,Property Expenses,Expense,249.561
2021,May,CC201,2000005,Purchases,Expense,90.666
2021,May,CC201,3000000,Cash at Bank,Asset,-430.808
2021,May,CC201,3000001,Inventory,Asset,827.104
2021,May,CC201,3000002,Accounts Receivable,Asset,401.628
2021,May,CC201,4000001,Accounts Payable,Liability,-396
2021,May,CC202,1000000,Product Sales,Revenue,733.325
2021,May,CC202,1000001,Licensing Revenue,Revenue,347.647
2021,May,CC202,1000002,Service Revenue,Revenue,1401.996
2021,May,CC202,1000004,Fee Revenue,Revenue,865.13
2021,May,CC202,2000000,Cost of Good Sold,Expense,547.642
2021,May,CC202,2000001,Staff Expenses,Expense,863.1
2021,May,CC202,2000002,Technology Expenses,Expense,542.271
2021,May,CC202,2000003,Property Expenses,Expense,671.209
2021,May,CC202,2000005,Purchases,Expense,540.662
2021,May,CC202,3000000,Cash at Bank,Asset,528.261
2021,May,CC202,3000001,Inventory,Asset,835.399
2021,May,CC202,3000002,Accounts Receivable,Asset,320.248
2021,May,CC202,4000001,Accounts Payable,Liability,396
2021,May,CC300,1000000,Product Sales,Revenue,300.616
2021,May,CC300,1000001,Licensing Revenue,Revenue,672.634
2021,May,CC300,1000002,Service Revenue,Revenue,486.669
2021,May,CC300,1000004,Fee Revenue,Revenue,286.542
2021,May,CC300,2000000,Cost of Good Sold,Expense,144.925
2021,May,CC300,2000001,Staff Expenses,Expense,554.173
2021,May,CC300,2000002,Technology Expenses,Expense,259.332
2021,May,CC300,2000003,Property Expenses,Expense,169.149
2021,May,CC300,2000005,Purchases,Expense,171.708
2021,May,CC300,3000000,Cash at Bank,Asset,-138.842
2021,May,CC300,3000001,Inventory,Asset,927.621
2021,May,CC300,3000002,Accounts Receivable,Asset,280.294
2021,May,CC300,4000001,Accounts Payable,Liability,-816
2021,May,CC301,1000000,Product Sales,Revenue,1029.029
2021,May,CC301,1000001,Licensing Revenue,Revenue,384
2021,May,CC301,1000002,Service Revenue,Revenue,1231.049
2021,May,CC301,1000004,Fee Revenue,Revenue,535.729
2021,May,CC301,2000000,Cost of Good Sold,Expense,629.255
2021,May,CC301,2000001,Staff Expenses,Expense,896.169
2021,May,CC301,2000002,Technology Expenses,Expense,445.905
2021,May,CC301,2000003,Property Expenses,Expense,557.381
2021,May,CC301,2000005,Purchases,Expense,618.426
2021,May,CC301,3000000,Cash at Bank,Asset,464.494
2021,May,CC301,3000001,Inventory,Asset,749.628
2021,May,CC301,3000002,Accounts Receivable,Asset,462.087
2021,May,CC301,4000001,Accounts Payable,Liability,814
2021,May,CC302,1000000,Product Sales,Revenue,905.336
2021,May,CC302,1000001,Licensing Revenue,Revenue,691.637
2021,May,CC302,1000002,Service Revenue,Revenue,938.019
2021,May,CC302,1000004,Fee Revenue,Revenue,579.55
2021,May,CC302,2000000,Cost of Good Sold,Expense,612.406
2021,May,CC302,2000001,Staff Expenses,Expense,721.678
2021,May,CC302,2000002,Technology Expenses,Expense,485.835
2021,May,CC302,2000003,Property Expenses,Expense,601.952
2021,May,CC302,2000005,Purchases,Expense,572.445
2021,May,CC302,3000000,Cash at Bank,Asset,-887.941
2021,May,CC302,3000001,Inventory,Asset,829.892
2021,May,CC302,3000002,Accounts Receivable,Asset,37.137
2021,May,CC302,4000001,Accounts Payable,Liability,-1012
2021,Jun,CC100,1000000,Product Sales,Revenue,383.8
2021,Jun,CC100,1000001,Licensing Revenue,Revenue,785.901
2021,Jun,CC100,1000002,Service Revenue,Revenue,1200.719
2021,Jun,CC100,1000004,Fee Revenue,Revenue,981.002
2021,Jun,CC100,2000000,Cost of Good Sold,Expense,144.247
2021,Jun,CC100,2000001,Staff Expenses,Expense,758.924
2021,Jun,CC100,2000002,Technology Expenses,Expense,471.429
2021,Jun,CC100,2000003,Property Expenses,Expense,601.935
2021,Jun,CC100,2000005,Purchases,Expense,191.018
2021,Jun,CC100,3000000,Cash at Bank,Asset,-975.528
2021,Jun,CC100,3000001,Inventory,Asset,812.096
2021,Jun,CC100,3000002,Accounts Receivable,Asset,542.62
2021,Jun,CC100,4000001,Accounts Payable,Liability,-1018
2021,Jun,CC101,1000000,Product Sales,Revenue,171.375
2021,Jun,CC101,1000001,Licensing Revenue,Revenue,559.223
2021,Jun,CC101,1000002,Service Revenue,Revenue,631.291
2021,Jun,CC101,1000004,Fee Revenue,Revenue,369.367
2021,Jun,CC101,2000000,Cost of Good Sold,Expense,113.777
2021,Jun,CC101,2000001,Staff Expenses,Expense,317.836
2021,Jun,CC101,2000002,Technology Expenses,Expense,249.421
2021,Jun,CC101,2000003,Property Expenses,Expense,228.841
2021,Jun,CC101,2000005,Purchases,Expense,176.195
2021,Jun,CC101,3000000,Cash at Bank,Asset,-859.582
2021,Jun,CC101,3000001,Inventory,Asset,732.039
2021,Jun,CC101,3000002,Accounts Receivable,Asset,107.985
2021,Jun,CC101,4000001,Accounts Payable,Liability,-1016
2021,Jun,CC102,1000000,Product Sales,Revenue,952.396
2021,Jun,CC102,1000001,Licensing Revenue,Revenue,1107.484
2021,Jun,CC102,1000002,Service Revenue,Revenue,524.093
2021,Jun,CC102,1000004,Fee Revenue,Revenue,291.374
2021,Jun,CC102,2000000,Cost of Good Sold,Expense,607.223
2021,Jun,CC102,2000001,Staff Expenses,Expense,342.347
2021,Jun,CC102,2000002,Technology Expenses,Expense,226.063
2021,Jun,CC102,2000003,Property Expenses,Expense,285.842
2021,Jun,CC102,2000005,Purchases,Expense,697.12
2021,Jun,CC102,3000000,Cash at Bank,Asset,-729.305
2021,Jun,CC102,3000001,Inventory,Asset,761.726
2021,Jun,CC102,3000002,Accounts Receivable,Asset,721.501
2021,Jun,CC102,4000001,Accounts Payable,Liability,-1020
2021,Jun,CC200,1000000,Product Sales,Revenue,1065.788
2021,Jun,CC200,1000001,Licensing Revenue,Revenue,1316.767
2021,Jun,CC200,1000002,Service Revenue,Revenue,1224.097
2021,Jun,CC200,1000004,Fee Revenue,Revenue,1038.273
2021,Jun,CC200,2000000,Cost of Good Sold,Expense,759.727
2021,Jun,CC200,2000001,Staff Expenses,Expense,840.033
2021,Jun,CC200,2000002,Technology Expenses,Expense,572.371
2021,Jun,CC200,2000003,Property Expenses,Expense,697.484
2021,Jun,CC200,2000005,Purchases,Expense,680.29
2021,Jun,CC200,3000000,Cash at Bank,Asset,-422.194
2021,Jun,CC200,3000001,Inventory,Asset,817.352
2021,Jun,CC200,3000002,Accounts Receivable,Asset,609.706
2021,Jun,CC200,4000001,Accounts Payable,Liability,-816
2021,Jun,CC201,1000000,Product Sales,Revenue,1219.359
2021,Jun,CC201,1000001,Licensing Revenue,Revenue,928.663
2021,Jun,CC201,1000002,Service Revenue,Revenue,1288.619
2021,Jun,CC201,1000004,Fee Revenue,Revenue,727.473
2021,Jun,CC201,2000000,Cost of Good Sold,Expense,793.71
2021,Jun,CC201,2000001,Staff Expenses,Expense,829.176
2021,Jun,CC201,2000002,Technology Expenses,Expense,505.357
2021,Jun,CC201,2000003,Property Expenses,Expense,713.274
2021,Jun,CC201,2000005,Purchases,Expense,739.989
2021,Jun,CC201,3000000,Cash at Bank,Asset,-813.285
2021,Jun,CC201,3000001,Inventory,Asset,769.841
2021,Jun,CC201,3000002,Accounts Receivable,Asset,1046.632
2021,Jun,CC201,4000001,Accounts Payable,Liability,-1018
2021,Jun,CC202,1000000,Product Sales,Revenue,831.383
2021,Jun,CC202,1000001,Licensing Revenue,Revenue,1068.759
2021,Jun,CC202,1000002,Service Revenue,Revenue,805.337
2021,Jun,CC202,1000004,Fee Revenue,Revenue,532.499
2021,Jun,CC202,2000000,Cost of Good Sold,Expense,551.204
2021,Jun,CC202,2000001,Staff Expenses,Expense,694.97
2021,Jun,CC202,2000002,Technology Expenses,Expense,451.921
2021,Jun,CC202,2000003,Property Expenses,Expense,528.967
2021,Jun,CC202,2000005,Purchases,Expense,484.687
2021,Jun,CC202,3000000,Cash at Bank,Asset,-819.477
2021,Jun,CC202,3000001,Inventory,Asset,794.993
2021,Jun,CC202,3000002,Accounts Receivable,Asset,271.735
2021,Jun,CC202,4000001,Accounts Payable,Liability,-1020
2021,Jun,CC300,1000000,Product Sales,Revenue,80.361
2021,Jun,CC300,1000001,Licensing Revenue,Revenue,914.593
2021,Jun,CC300,1000002,Service Revenue,Revenue,848.364
2021,Jun,CC300,1000004,Fee Revenue,Revenue,324.668
2021,Jun,CC300,2000000,Cost of Good Sold,Expense,82.862
2021,Jun,CC300,2000001,Staff Expenses,Expense,756.732
2021,Jun,CC300,2000002,Technology Expenses,Expense,393.389
2021,Jun,CC300,2000003,Property Expenses,Expense,339.19
2021,Jun,CC300,2000005,Purchases,Expense,91.401
2021,Jun,CC300,3000000,Cash at Bank,Asset,-715.981
2021,Jun,CC300,3000001,Inventory,Asset,918.843
2021,Jun,CC300,3000002,Accounts Receivable,Asset,357.634
2021,Jun,CC300,4000001,Accounts Payable,Liability,-1020
2021,Jun,CC301,1000000,Product Sales,Revenue,728.372
2021,Jun,CC301,1000001,Licensing Revenue,Revenue,1243.741
2021,Jun,CC301,1000002,Service Revenue,Revenue,416.545
2021,Jun,CC301,1000004,Fee Revenue,Revenue,897.434
2021,Jun,CC301,2000000,Cost of Good Sold,Expense,495.985
2021,Jun,CC301,2000001,Staff Expenses,Expense,747.01
2021,Jun,CC301,2000002,Technology Expenses,Expense,152.693
2021,Jun,CC301,2000003,Property Expenses,Expense,150.743
2021,Jun,CC301,2000005,Purchases,Expense,457.698
2021,Jun,CC301,3000000,Cash at Bank,Asset,693.046
2021,Jun,CC301,3000001,Inventory,Asset,705.514
2021,Jun,CC301,3000002,Accounts Receivable,Asset,288.732
2021,Jun,CC301,4000001,Accounts Payable,Liability,-1020
2021,Jun,CC302,1000000,Product Sales,Revenue,206.593
2021,Jun,CC302,1000001,Licensing Revenue,Revenue,534.295
2021,Jun,CC302,1000002,Service Revenue,Revenue,304.6
2021,Jun,CC302,1000004,Fee Revenue,Revenue,629.752
2021,Jun,CC302,2000000,Cost of Good Sold,Expense,147.164
2021,Jun,CC302,2000001,Staff Expenses,Expense,157.738
2021,Jun,CC302,2000002,Technology Expenses,Expense,157.616
2021,Jun,CC302,2000003,Property Expenses,Expense,139.815
2021,Jun,CC302,2000005,Purchases,Expense,137.721
2021,Jun,CC302,3000000,Cash at Bank,Asset,-630.427
2021,Jun,CC302,3000001,Inventory,Asset,814.424
2021,Jun,CC302,3000002,Accounts Receivable,Asset,130.068
2021,Jun,CC302,4000001,Accounts Payable,Liability,-1020
2021,Jul,CC100,1000000,Product Sales,Revenue,759.561
2021,Jul,CC100,1000001,Licensing Revenue,Revenue,206.31
2021,Jul,CC100,1000002,Service Revenue,Revenue,720.35
2021,Jul,CC100,1000004,Fee Revenue,Revenue,616.692
2021,Jul,CC100,2000000,Cost of Good Sold,Expense,579.946
2021,Jul,CC100,2000001,Staff Expenses,Expense,544.281
2021,Jul,CC100,2000002,Technology Expenses,Expense,253.487
2021,Jul,CC100,2000003,Property Expenses,Expense,360.024
2021,Jul,CC100,2000005,Purchases,Expense,486.952
2021,Jul,CC100,3000000,Cash at Bank,Asset,622.984
2021,Jul,CC100,3000001,Inventory,Asset,774.647
2021,Jul,CC100,3000002,Accounts Receivable,Asset,317.54
2021,Jul,CC100,4000001,Accounts Payable,Liability,1018
2021,Jul,CC101,1000000,Product Sales,Revenue,663.998
2021,Jul,CC101,1000001,Licensing Revenue,Revenue,159.848
2021,Jul,CC101,1000002,Service Revenue,Revenue,995.693
2021,Jul,CC101,1000004,Fee Revenue,Revenue,316.365
2021,Jul,CC101,2000000,Cost of Good Sold,Expense,571.137
2021,Jul,CC101,2000001,Staff Expenses,Expense,686.131
2021,Jul,CC101,2000002,Technology Expenses,Expense,411.961
2021,Jul,CC101,2000003,Property Expenses,Expense,473.81
2021,Jul,CC101,2000005,Purchases,Expense,477.814
2021,Jul,CC101,3000000,Cash at Bank,Asset,173.637
2021,Jul,CC101,3000001,Inventory,Asset,674.185
2021,Jul,CC101,3000002,Accounts Receivable,Asset,125.916
2021,Jul,CC101,4000001,Accounts Payable,Liability,1014
2021,Jul,CC102,1000000,Product Sales,Revenue,749.744
2021,Jul,CC102,1000001,Licensing Revenue,Revenue,912.145
2021,Jul,CC102,1000002,Service Revenue,Revenue,579.752
2021,Jul,CC102,1000004,Fee Revenue,Revenue,856.032
2021,Jul,CC102,2000000,Cost of Good Sold,Expense,553.699
2021,Jul,CC102,2000001,Staff Expenses,Expense,229.572
2021,Jul,CC102,2000002,Technology Expenses,Expense,204.992
2021,Jul,CC102,2000003,Property Expenses,Expense,293.4
2021,Jul,CC102,2000005,Purchases,Expense,493.033
2021,Jul,CC102,3000000,Cash at Bank,Asset,320.69
2021,Jul,CC102,3000001,Inventory,Asset,731.57
2021,Jul,CC102,3000002,Accounts Receivable,Asset,1028.282
2021,Jul,CC102,4000001,Accounts Payable,Liability,-1016
2021,Jul,CC200,1000000,Product Sales,Revenue,879.327
2021,Jul,CC200,1000001,Licensing Revenue,Revenue,9.063
2021,Jul,CC200,1000002,Service Revenue,Revenue,1185.413
2021,Jul,CC200,1000004,Fee Revenue,Revenue,655.983
2021,Jul,CC200,2000000,Cost of Good Sold,Expense,591.402
2021,Jul,CC200,2000001,Staff Expenses,Expense,612.879
2021,Jul,CC200,2000002,Technology Expenses,Expense,529.124
2021,Jul,CC200,2000003,Property Expenses,Expense,644.921
2021,Jul,CC200,2000005,Purchases,Expense,553.456
2021,Jul,CC200,3000000,Cash at Bank,Asset,144.471
2021,Jul,CC200,3000001,Inventory,Asset,779.331
2021,Jul,CC200,3000002,Accounts Receivable,Asset,691.841
2021,Jul,CC200,4000001,Accounts Payable,Liability,1020
2021,Jul,CC201,1000000,Product Sales,Revenue,503.274
2021,Jul,CC201,1000001,Licensing Revenue,Revenue,929.508
2021,Jul,CC201,1000002,Service Revenue,Revenue,1066.005
2021,Jul,CC201,1000004,Fee Revenue,Revenue,396.634
2021,Jul,CC201,2000000,Cost of Good Sold,Expense,92.884
2021,Jul,CC201,2000001,Staff Expenses,Expense,891.507
2021,Jul,CC201,2000002,Technology Expenses,Expense,521.006
2021,Jul,CC201,2000003,Property Expenses,Expense,551.703
2021,Jul,CC201,2000005,Purchases,Expense,85.699
2021,Jul,CC201,3000000,Cash at Bank,Asset,679.377
2021,Jul,CC201,3000001,Inventory,Asset,763.978
2021,Jul,CC201,3000002,Accounts Receivable,Asset,497.089
2021,Jul,CC201,4000001,Accounts Payable,Liability,1018
2021,Jul,CC202,1000000,Product Sales,Revenue,120.793
2021,Jul,CC202,1000001,Licensing Revenue,Revenue,699.906
2021,Jul,CC202,1000002,Service Revenue,Revenue,816.282
2021,Jul,CC202,1000004,Fee Revenue,Revenue,518.182
2021,Jul,CC202,2000000,Cost of Good Sold,Expense,281.709
2021,Jul,CC202,2000001,Staff Expenses,Expense,595.466
2021,Jul,CC202,2000002,Technology Expenses,Expense,347.13
2021,Jul,CC202,2000003,Property Expenses,Expense,380.88
2021,Jul,CC202,2000005,Purchases,Expense,152.307
2021,Jul,CC202,3000000,Cash at Bank,Asset,-578.375
2021,Jul,CC202,3000001,Inventory,Asset,781.648
2021,Jul,CC202,3000002,Accounts Receivable,Asset,514.404
2021,Jul,CC202,4000001,Accounts Payable,Liability,-1018
2021,Jul,CC300,1000000,Product Sales,Revenue,419.732
2021,Jul,CC300,1000001,Licensing Revenue,Revenue,766.223
2021,Jul,CC300,1000002,Service Revenue,Revenue,426.155
2021,Jul,CC300,1000004,Fee Revenue,Revenue,17.165
2021,Jul,CC300,2000000,Cost of Good Sold,Expense,256.943
2021,Jul,CC300,2000001,Staff Expenses,Expense,514.055
2021,Jul,CC300,2000002,Technology Expenses,Expense,192.426
2021,Jul,CC300,2000003,Property Expenses,Expense,205.015
2021,Jul,CC300,2000005,Purchases,Expense,217.814
2021,Jul,CC300,3000000,Cash at Bank,Asset,194.85
2021,Jul,CC300,3000001,Inventory,Asset,895.315
2021,Jul,CC300,3000002,Accounts Receivable,Asset,226.82
2021,Jul,CC300,4000001,Accounts Payable,Liability,-816
2021,Jul,CC301,1000000,Product Sales,Revenue,700.523
2021,Jul,CC301,1000001,Licensing Revenue,Revenue,519.995
2021,Jul,CC301,1000002,Service Revenue,Revenue,1843.612
2021,Jul,CC301,1000004,Fee Revenue,Revenue,752.488
2021,Jul,CC301,2000000,Cost of Good Sold,Expense,468.616
2021,Jul,CC301,2000001,Staff Expenses,Expense,1031.743
2021,Jul,CC301,2000002,Technology Expenses,Expense,725.805
2021,Jul,CC301,2000003,Property Expenses,Expense,933.483
2021,Jul,CC301,2000005,Purchases,Expense,423.253
2021,Jul,CC301,3000000,Cash at Bank,Asset,436.802
2021,Jul,CC301,3000001,Inventory,Asset,656.222
2021,Jul,CC301,3000002,Accounts Receivable,Asset,773.866
2021,Jul,CC301,4000001,Accounts Payable,Liability,0
2021,Jul,CC302,1000000,Product Sales,Revenue,121.44
2021,Jul,CC302,1000001,Licensing Revenue,Revenue,405.158
2021,Jul,CC302,1000002,Service Revenue,Revenue,268.63
2021,Jul,CC302,1000004,Fee Revenue,Revenue,551.722
2021,Jul,CC302,2000000,Cost of Good Sold,Expense,94.669
2021,Jul,CC302,2000001,Staff Expenses,Expense,39.721
2021,Jul,CC302,2000002,Technology Expenses,Expense,22.288
2021,Jul,CC302,2000003,Property Expenses,Expense,34.726
2021,Jul,CC302,2000005,Purchases,Expense,86.224
2021,Jul,CC302,3000000,Cash at Bank,Asset,-255.61
2021,Jul,CC302,3000001,Inventory,Asset,816.914
2021,Jul,CC302,3000002,Accounts Receivable,Asset,172.271
2021,Jul,CC302,4000001,Accounts Payable,Liability,-1020
2021,Aug,CC100,1000000,Product Sales,Revenue,212.003
2021,Aug,CC100,1000001,Licensing Revenue,Revenue,465.115
2021,Aug,CC100,1000002,Service Revenue,Revenue,892.032
2021,Aug,CC100,1000004,Fee Revenue,Revenue,758.319
2021,Aug,CC100,2000000,Cost of Good Sold,Expense,340.68
2021,Aug,CC100,2000001,Staff Expenses,Expense,539.067
2021,Aug,CC100,2000002,Technology Expenses,Expense,411.39
2021,Aug,CC100,2000003,Property Expenses,Expense,343.057
2021,Aug,CC100,2000005,Purchases,Expense,375.915
2021,Aug,CC100,3000000,Cash at Bank,Asset,42.135
2021,Aug,CC100,3000001,Inventory,Asset,767.986
2021,Aug,CC100,3000002,Accounts Receivable,Asset,581.666
2021,Aug,CC100,4000001,Accounts Payable,Liability,-200
2021,Aug,CC101,1000000,Product Sales,Revenue,257.704
2021,Aug,CC101,1000001,Licensing Revenue,Revenue,171.858
2021,Aug,CC101,1000002,Service Revenue,Revenue,839.339
2021,Aug,CC101,1000004,Fee Revenue,Revenue,721.775
2021,Aug,CC101,2000000,Cost of Good Sold,Expense,373.129
2021,Aug,CC101,2000001,Staff Expenses,Expense,571.182
2021,Aug,CC101,2000002,Technology Expenses,Expense,348.768
2021,Aug,CC101,2000003,Property Expenses,Expense,411.399
2021,Aug,CC101,2000005,Purchases,Expense,283.877
2021,Aug,CC101,3000000,Cash at Bank,Asset,504.474
2021,Aug,CC101,3000001,Inventory,Asset,675.292
2021,Aug,CC101,3000002,Accounts Receivable,Asset,269.68
2021,Aug,CC101,4000001,Accounts Payable,Liability,194
2021,Aug,CC102,1000000,Product Sales,Revenue,653.639
2021,Aug,CC102,1000001,Licensing Revenue,Revenue,134.732
2021,Aug,CC102,1000002,Service Revenue,Revenue,396.592
2021,Aug,CC102,1000004,Fee Revenue,Revenue,837.433
2021,Aug,CC102,2000000,Cost of Good Sold,Expense,325.152
2021,Aug,CC102,2000001,Staff Expenses,Expense,275.837
2021,Aug,CC102,2000002,Technology Expenses,Expense,220.114
2021,Aug,CC102,2000003,Property Expenses,Expense,348.157
2021,Aug,CC102,2000005,Purchases,Expense,241.603
2021,Aug,CC102,3000000,Cash at Bank,Asset,-531.57
2021,Aug,CC102,3000001,Inventory,Asset,688.854
2021,Aug,CC102,3000002,Accounts Receivable,Asset,235.356
2021,Aug,CC102,4000001,Accounts Payable,Liability,-1018
2021,Aug,CC200,1000000,Product Sales,Revenue,1136.842
2021,Aug,CC200,1000001,Licensing Revenue,Revenue,126.97
2021,Aug,CC200,1000002,Service Revenue,Revenue,461.975
2021,Aug,CC200,1000004,Fee Revenue,Revenue,931.82
2021,Aug,CC200,2000000,Cost of Good Sold,Expense,880.416
2021,Aug,CC200,2000001,Staff Expenses,Expense,337.835
2021,Aug,CC200,2000002,Technology Expenses,Expense,316.052
2021,Aug,CC200,2000003,Property Expenses,Expense,253.114
2021,Aug,CC200,2000005,Purchases,Expense,705.073
2021,Aug,CC200,3000000,Cash at Bank,Asset,-1002.98
2021,Aug,CC200,3000001,Inventory,Asset,644.09
2021,Aug,CC200,3000002,Accounts Receivable,Asset,229.167
2021,Aug,CC200,4000001,Accounts Payable,Liability,-812
2021,Aug,CC201,1000000,Product Sales,Revenue,1194.063
2021,Aug,CC201,1000001,Licensing Revenue,Revenue,325.492
2021,Aug,CC201,1000002,Service Revenue,Revenue,1321.919
2021,Aug,CC201,1000004,Fee Revenue,Revenue,821.415
2021,Aug,CC201,2000000,Cost of Good Sold,Expense,920.532
2021,Aug,CC201,2000001,Staff Expenses,Expense,879.247
2021,Aug,CC201,2000002,Technology Expenses,Expense,595.277
2021,Aug,CC201,2000003,Property Expenses,Expense,671.19
2021,Aug,CC201,2000005,Purchases,Expense,702.349
2021,Aug,CC201,3000000,Cash at Bank,Asset,140.282
2021,Aug,CC201,3000001,Inventory,Asset,682.481
2021,Aug,CC201,3000002,Accounts Receivable,Asset,852.07
2021,Aug,CC201,4000001,Accounts Payable,Liability,814
2021,Aug,CC202,1000000,Product Sales,Revenue,826.135
2021,Aug,CC202,1000001,Licensing Revenue,Revenue,439.856
2021,Aug,CC202,1000002,Service Revenue,Revenue,848.745
2021,Aug,CC202,1000004,Fee Revenue,Revenue,901.018
2021,Aug,CC202,2000000,Cost of Good Sold,Expense,810.828
2021,Aug,CC202,2000001,Staff Expenses,Expense,618.127
2021,Aug,CC202,2000002,Technology Expenses,Expense,335.352
2021,Aug,CC202,2000003,Property Expenses,Expense,485.244
2021,Aug,CC202,2000005,Purchases,Expense,597.444
2021,Aug,CC202,3000000,Cash at Bank,Asset,-753.685
2021,Aug,CC202,3000001,Inventory,Asset,704.35
2021,Aug,CC202,3000002,Accounts Receivable,Asset,685.267
2021,Aug,CC202,4000001,Accounts Payable,Liability,-816
2021,Aug,CC300,1000000,Product Sales,Revenue,640.485
2021,Aug,CC300,1000001,Licensing Revenue,Revenue,349.049
2021,Aug,CC300,1000002,Service Revenue,Revenue,1089.274
2021,Aug,CC300,1000004,Fee Revenue,Revenue,968.671
2021,Aug,CC300,2000000,Cost of Good Sold,Expense,449.734
2021,Aug,CC300,2000001,Staff Expenses,Expense,724.874
2021,Aug,CC300,2000002,Technology Expenses,Expense,450.828
2021,Aug,CC300,2000003,Property Expenses,Expense,666.431
2021,Aug,CC300,2000005,Purchases,Expense,387.785
2021,Aug,CC300,3000000,Cash at Bank,Asset,671.672
2021,Aug,CC300,3000001,Inventory,Asset,832.465
2021,Aug,CC300,3000002,Accounts Receivable,Asset,1040.423
2021,Aug,CC300,4000001,Accounts Payable,Liability,-4
2021,Aug,CC301,1000000,Product Sales,Revenue,548.44
2021,Aug,CC301,1000001,Licensing Revenue,Revenue,205.373
2021,Aug,CC301,1000002,Service Revenue,Revenue,945.22
2021,Aug,CC301,1000004,Fee Revenue,Revenue,285.679
2021,Aug,CC301,2000000,Cost of Good Sold,Expense,214.538
2021,Aug,CC301,2000001,Staff Expenses,Expense,512.054
2021,Aug,CC301,2000002,Technology Expenses,Expense,372.403
2021,Aug,CC301,2000003,Property Expenses,Expense,477.316
2021,Aug,CC301,2000005,Purchases,Expense,354.042
2021,Aug,CC301,3000000,Cash at Bank,Asset,420.722
2021,Aug,CC301,3000001,Inventory,Asset,641.421
2021,Aug,CC301,3000002,Accounts Receivable,Asset,303.033
2021,Aug,CC301,4000001,Accounts Payable,Liability,194
2021,Aug,CC302,1000000,Product Sales,Revenue,317.214
2021,Aug,CC302,1000001,Licensing Revenue,Revenue,453.24
2021,Aug,CC302,1000002,Service Revenue,Revenue,460.948
2021,Aug,CC302,1000004,Fee Revenue,Revenue,459.456
2021,Aug,CC302,2000000,Cost of Good Sold,Expense,73.53
2021,Aug,CC302,2000001,Staff Expenses,Expense,271.453
2021,Aug,CC302,2000002,Technology Expenses,Expense,262.911
2021,Aug,CC302,2000003,Property Expenses,Expense,277.334
2021,Aug,CC302,2000005,Purchases,Expense,66.917
2021,Aug,CC302,3000000,Cash at Bank,Asset,-771.376
2021,Aug,CC302,3000001,Inventory,Asset,803.94
2021,Aug,CC302,3000002,Accounts Receivable,Asset,206.724
2021,Aug,CC302,4000001,Accounts Payable,Liability,-1020
2021,Sep,CC100,1000000,Product Sales,Revenue,888.427
2021,Sep,CC100,1000001,Licensing Revenue,Revenue,158.161
2021,Sep,CC100,1000002,Service Revenue,Revenue,617.479
2021,Sep,CC100,1000004,Fee Revenue,Revenue,670.077
2021,Sep,CC100,2000000,Cost of Good Sold,Expense,599.13
2021,Sep,CC100,2000001,Staff Expenses,Expense,412.516
2021,Sep,CC100,2000002,Technology Expenses,Expense,321.169
2021,Sep,CC100,2000003,Property Expenses,Expense,337.596
2021,Sep,CC100,2000005,Purchases,Expense,562.717
2021,Sep,CC100,3000000,Cash at Bank,Asset,-721.596
2021,Sep,CC100,3000001,Inventory,Asset,686.097
2021,Sep,CC100,3000002,Accounts Receivable,Asset,223.692
2021,Sep,CC100,4000001,Accounts Payable,Liability,-602
2021,Sep,CC101,1000000,Product Sales,Revenue,622.416
2021,Sep,CC101,1000001,Licensing Revenue,Revenue,146.961
2021,Sep,CC101,1000002,Service Revenue,Revenue,553.965
2021,Sep,CC101,1000004,Fee Revenue,Revenue,418.79
2021,Sep,CC101,2000000,Cost of Good Sold,Expense,476.819
2021,Sep,CC101,2000001,Staff Expenses,Expense,478.226
2021,Sep,CC101,2000002,Technology Expenses,Expense,287.544
2021,Sep,CC101,2000003,Property Expenses,Expense,341.052
2021,Sep,CC101,2000005,Purchases,Expense,355.821
2021,Sep,CC101,3000000,Cash at Bank,Asset,744.717
2021,Sep,CC101,3000001,Inventory,Asset,641.034
2021,Sep,CC101,3000002,Accounts Receivable,Asset,160.509
2021,Sep,CC101,4000001,Accounts Payable,Liability,810
2021,Sep,CC102,1000000,Product Sales,Revenue,1087.882
2021,Sep,CC102,1000001,Licensing Revenue,Revenue,196.953
2021,Sep,CC102,1000002,Service Revenue,Revenue,1865.532
2021,Sep,CC102,1000004,Fee Revenue,Revenue,756.825
2021,Sep,CC102,2000000,Cost of Good Sold,Expense,713.623
2021,Sep,CC102,2000001,Staff Expenses,Expense,963.417
2021,Sep,CC102,2000002,Technology Expenses,Expense,733.962
2021,Sep,CC102,2000003,Property Expenses,Expense,1007.585
2021,Sep,CC102,2000005,Purchases,Expense,654.063
2021,Sep,CC102,3000000,Cash at Bank,Asset,87.725
2021,Sep,CC102,3000001,Inventory,Asset,629.268
2021,Sep,CC102,3000002,Accounts Receivable,Asset,817.04
2021,Sep,CC102,4000001,Accounts Payable,Liability,600
2021,Sep,CC200,1000000,Product Sales,Revenue,992.987
2021,Sep,CC200,1000001,Licensing Revenue,Revenue,73.527
